id,name,uri
7186,SpecialtyChemicals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpecialtyChemicals
6269,By-Products,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#By-Products
5232,Insulation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Insulation
3250,AdditiveManufacturing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AdditiveManufacturing
4498,CeramicMaterials,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CeramicMaterials
6255,NanoMaterials,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#NanoMaterials
3050,MarketTesting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketTesting
206,CustomerIntelligence,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerIntelligence
3308,MarketSurveys,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketSurveys
5397,MarketMeasuresBenchmarking,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketMeasuresBenchmarking
4949,MarketOpportunitiesAnalysis,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MarketOpportunitiesAnalysis
4501,ProductQualityManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductQualityManagement
544,QualityControl,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#QualityControl
6863,QualityPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#QualityPlanning
10612,Segregation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Segregation
6739,Error-ProofingDeviceVerification(Poka-Yoke),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Error-ProofingDeviceVerification(Poka-Yoke)
10539,WasteManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#WasteManagement
7419,QualityChecks,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#QualityChecks
9223,RootCauseAnalysis,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RootCauseAnalysis
9214,Inspection&Testing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Inspection&Testing
11196,Remediation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Remediation
12262,ProcessControl,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProcessControl
12320,Test,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Test
7507,ProductQualityControl,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductQualityControl
9829,QualityWall,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#QualityWall
6724,SPC,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SPC
4988,ChangePointManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ChangePointManagement
4999,AcceptanceTesting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AcceptanceTesting
3622,ControlCharts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ControlCharts
6267,Monitor,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Monitor
2903,First-offProductVerification,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#First-offProductVerification
5023,ControlandVerification,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ControlandVerification
13559,ProductionPartApprovalProcess(PPAP),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductionPartApprovalProcess(PPAP)
7521,AdvancedProductQualityPlanning(APQP),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AdvancedProductQualityPlanning(APQP)
1364,FirstArticleApprovals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FirstArticleApprovals
3520,Debugging,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Debugging
5752,DocumentationManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DocumentationManagement
9749,Vaulting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Vaulting
11182,Import/ExportManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Import/ExportManagement
6233,DocumentControlandVersioning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DocumentControlandVersioning
533,Engineering,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Engineering
9185,ProductLifecycleManagement(PLM),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductLifecycleManagement(PLM)
7340,ProcessEngineering,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProcessEngineering
9631,TimeManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TimeManagement
2827,ElectricalEngineering,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ElectricalEngineering
1747,EngineeringChangeOrderManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EngineeringChangeOrderManagement
12024,EngineeringChangeNotification(ECN),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EngineeringChangeNotification(ECN)
8442,EngineeringChangeOrder(ECO),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EngineeringChangeOrder(ECO)
7987,EngineeringChangeRequest(ECR),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EngineeringChangeRequest(ECR)
432,CAD,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CAD
11940,SolidModelling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SolidModelling
11585,3DWireframeandSurfaceModelling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#3DWireframeandSurfaceModelling
7707,3DCAD,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#3DCAD
11699,2DCAD,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#2DCAD
597,MechanicalEngineering,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MechanicalEngineering
11041,SupplyChainManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SupplyChainManagement
11693,Source/Procure,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Source/Procure
9991,SpendManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpendManagement
12803,Track,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Track
12263,Monitor&PredictiveAlerts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Monitor&PredictiveAlerts
7363,LotTracking&Traceability,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LotTracking&Traceability
4033,OrderManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OrderManagement
9314,Review,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Review
12508,Payments,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Payments
11062,Scheduling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Scheduling
12244,POTracking,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#POTracking
3105,Deliver,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Deliver
2772,Transfer,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Transfer
8440,O-Rings,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#O-Rings
6734,Pistons,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Pistons
1344,InvestmentCastings,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InvestmentCastings
2178,Gaskets,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Gaskets
12779,Drop-off&Verification,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Drop-off&Verification
5391,Verify,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Verify
7352,"Resistors,Transistors,Capacitators,LEDs","http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Resistors,Transistors,Capacitators,LEDs"
9205,PCBs,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PCBs
990,Batteries,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Batteries
4488,Electronics,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Electronics
6646,Controllers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Controllers
5003,ReturnsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReturnsManagement
10867,ReverseLogistics,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReverseLogistics
641,ExcessProducts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ExcessProducts
1790,DefectiveProducts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DefectiveProducts
1306,MROProducts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MROProducts
964,InvoiceManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InvoiceManagement
960,ExceptionResolution,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ExceptionResolution
4551,SupplierRelationshipManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SupplierRelationshipManagement
11244,Negotiation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Negotiation
9015,VendorManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VendorManagement
12832,SupplierContracting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SupplierContracting
3552,Selection&Negotiation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Selection&Negotiation
10023,SolicitQuotes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SolicitQuotes
6062,Assessments,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Assessments
1918,Plan/Design,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Plan/Design
5166,SourcingPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SourcingPlanning
10768,Requirements,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Requirements
10030,Plans&Budgeting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Plans&Budgeting
4026,AssessResources,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AssessResources
12719,Scenarios&Resilience,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Scenarios&Resilience
1796,DistributionPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DistributionPlanning
7989,StorageFacility,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#StorageFacility
9088,Replenishment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Replenishment
13460,OptimizeDispatch,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OptimizeDispatch
3924,MasterData,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MasterData
2829,DestinationRequirements,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DestinationRequirements
6265,CapacityUtilization,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CapacityUtilization
1150,FinishedGoodsInventory,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FinishedGoodsInventory
1895,MaterialsPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MaterialsPlanning
9867,PartnerPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PartnerPlanning
5867,CriticalMaterials,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CriticalMaterials
7070,PrecisionComponents,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PrecisionComponents
3185,IndustrialCoatings,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IndustrialCoatings
965,ConflictMetals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ConflictMetals
203,High-TechComponents,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#High-TechComponents
4019,ConflictMinerals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ConflictMinerals
4994,CriticalMaterialsPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CriticalMaterialsPlanning
957,Hoses,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Hoses
192,Move/Deliver,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Move/Deliver
4726,TransportationManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TransportationManagement
8501,Routing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Routing
8771,ShipmentTracking/Monitor,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ShipmentTracking/Monitor
604,LoadingandShippingDocumentation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LoadingandShippingDocumentation
3567,CarrierSelection,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CarrierSelection
1679,OrderValidation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OrderValidation
2100,InventoryReservation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InventoryReservation
972,FleetManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FleetManagement
3997,RouteOptimization&Scheduling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RouteOptimization&Scheduling
10322,RoutePlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RoutePlanning
12736,DynamicVehicleRouting/PredictiveTraffic,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DynamicVehicleRouting/PredictiveTraffic
9723,Re-Routing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Re-Routing
9081,Monitor&Visibility,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Monitor&Visibility
295,ElectronicInterfaceswithCarriers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ElectronicInterfaceswithCarriers
2340,ElectronicInterfaceswithSuppliers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ElectronicInterfaceswithSuppliers
5052,AssetManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AssetManagement
7709,ResourcePlanning&Allocation,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ResourcePlanning&Allocation
398,Predictive&PreventativeMaintenance,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Predictive&PreventativeMaintenance
3026,Tooling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Tooling
9377,VendingMachines,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VendingMachines
7169,PerishableTooling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PerishableTooling
589,FixedAssetTooling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FixedAssetTooling
4503,CalibrationManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CalibrationManagement
5420,CustomerOwnedTooling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerOwnedTooling
6688,MaintenancePlanning&Scheduling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MaintenancePlanning&Scheduling
8767,PredictiveMaintenanceAnalysis,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PredictiveMaintenanceAnalysis
9258,PreventativeMaintenanceShopScheduling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PreventativeMaintenanceShopScheduling
10702,OEMServiceContracts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OEMServiceContracts
204,Inspection,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Inspection
3521,DecommissionandDisposal,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DecommissionandDisposal
4917,MROInventoryManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MROInventoryManagement
8912,VendorManagedInventory,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VendorManagedInventory
11133,Expensed/ShopInventory,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Expensed/ShopInventory
5008,CustomerOwnedInventory,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomerOwnedInventory
4527,Allocations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Allocations
340,InfrastructureManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InfrastructureManagement
3151,Containers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Containers
7913,SiloManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SiloManagement
9964,SerializedContainers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SerializedContainers
6718,ToteManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ToteManagement
3866,ReturnableContainers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReturnableContainers
8968,Totes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Totes
9073,ShippingContainers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ShippingContainers
10296,Pallets,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Pallets
6261,Gaylords,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Gaylords
882,GaylordManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GaylordManagement
3034,IPManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IPManagement
5776,EquipmentManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EquipmentManagement
8030,Installation&Reinstatement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Installation&Reinstatement
557,FacilityManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FacilityManagement
13424,YardManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#YardManagement
10484,PropertyManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PropertyManagement
4993,FactoryRetrofits,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FactoryRetrofits
1946,GroundsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GroundsManagement
5748,FactoryRetooling,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FactoryRetooling
1781,Dispatch,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Dispatch
9398,Crowd-SourcedPickup&Delivery,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Crowd-SourcedPickup&Delivery
530,DynamicDispatch,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DynamicDispatch
5037,DemandPlanning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DemandPlanning
8789,Monitor&Revise,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Monitor&Revise
1534,Planning,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Planning
8706,Procurement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Procurement
6063,Demand,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Demand
5421,Inventory,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Inventory
3003,HumanResources,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HumanResources
5758,ITManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ITManagement
1192,Technology,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Technology
7389,CriticalInfrastructureBreakdown/Disruption,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CriticalInfrastructureBreakdown/Disruption
5717,Cyberattacks,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Cyberattacks
3564,DataFraudorTheft,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DataFraudorTheft
1116,ContinuousReplenishment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContinuousReplenishment
6629,Forecasting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Forecasting
11782,Market&Economic,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Market&Economic
12805,Price,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Price
5013,LoadManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LoadManagement
8940,Pick/Pack/Ship,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Pick/Pack/Ship
967,ConsolidateOrders,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ConsolidateOrders
1920,BuildLoads,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BuildLoads
5016,Sales&MarketingManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Sales&MarketingManagement
4511,SalesManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SalesManagement
2595,SalesOperations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SalesOperations
9468,ReleaseManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ReleaseManagement
10769,OrderProcessing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OrderProcessing
13315,Reservation&AllocationProcessing,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Reservation&AllocationProcessing
978,EDI,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EDI
3947,Estimating&QuotingManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Estimating&QuotingManagement
10629,CustomEstimating/BidManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CustomEstimating/BidManagement
12258,RebateManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RebateManagement
12687,WorkflowManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#WorkflowManagement
11899,PromotionsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PromotionsManagement
8138,OfferManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OfferManagement
5692,PricelistsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PricelistsManagement
543,CatalogManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CatalogManagement
5393,eCommerce,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#eCommerce
4950,ShoppingCart,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ShoppingCart
9830,ParametricConfigurator,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ParametricConfigurator
11615,Web-Enabled,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Web-Enabled
12232,RulesBased,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RulesBased
8562,SystemsConfigurator,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SystemsConfigurator
3532,Matrix-Based,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Matrix-Based
10270,PortalManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PortalManagement
218,Chatbot,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Chatbot
7761,Contracts&ProposalManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Contracts&ProposalManagement
5019,CapabletoPromiseManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CapabletoPromiseManagement
535,CPQ,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CPQ
8877,SpeedsandFeedsManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpeedsandFeedsManagement
9259,ProductConfigurator,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProductConfigurator
5354,MetalsEstimator,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MetalsEstimator
5732,ApparelPricingManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ApparelPricingManagement
969,SalesForecasting,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SalesForecasting
8564,S&OP,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#S&OP
8122,SalesFunnelManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SalesFunnelManagement
5440,CompensationManagement,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CompensationManagement
